Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
122,1.016667,0.022688,0.032528,0.147781,0.02964,0.03954,0.265688,0.026139,0.036949,0.214305,0.024496,0.033048,0.165641,0.022442,0.03822,0.049476,0.020022,0.035473,0.102521
123,1.025,0.022684,0.03253,0.147779,0.029639,0.039541,0.265687,0.026067,0.037038,0.214267,0.0245,0.033045,0.165641,0.022437,0.03824,0.049467,0.02002,0.035474,0.102513
124,1.033333,0.022689,0.032525,0.147779,0.029643,0.039532,0.26569,0.026053,0.037043,0.214248,0.024492,0.033037,0.165637,0.022441,0.038232,0.049469,0.020021,0.035475,0.102514
125,1.041667,0.022687,0.032525,0.147782,0.029654,0.039523,0.265701,0.026068,0.03704,0.214263,0.024495,0.033039,0.165637,0.022441,0.038224,0.049477,0.020018,0.035469,0.102507
126,1.05,0.022687,0.03253,0.147776,0.029633,0.039537,0.265634,0.026065,0.037036,0.214258,0.024501,0.033035,0.165641,0.022442,0.038243,0.049471,0.020022,0.035478,0.102513
127,1.058333,0.022687,0.032526,0.147777,0.029631,0.039542,0.265637,0.026068,0.037033,0.214264,0.024495,0.033045,0.165637,0.022433,0.038234,0.049468,0.020015,0.035469,0.102509
128,1.066667,0.022686,0.032529,0.147778,0.02963,0.039536,0.265637,0.026067,0.037037,0.214267,0.024499,0.033041,0.165635,0.022434,0.038228,0.049474,0.020017,0.03547,0.102509
129,1.075,0.022683,0.032523,0.147783,0.029634,0.03954,0.26564,0.026061,0.03704,0.214266,0.024498,0.03304,0.165642,0.022443,0.038221,0.049479,0.020017,0.035473,0.102512
130,1.083333,0.022685,0.032525,0.147781,0.029629,0.039527,0.265636,0.026065,0.037041,0.214267,0.0245,0.033039,0.16564,0.022443,0.038242,0.049475,0.02002,0.035473,0.102506
131,1.091667,0.022688,0.032533,0.147779,0.029634,0.039541,0.265641,0.026066,0.037045,0.214263,0.024501,0.033039,0.165643,0.022437,0.038228,0.049466,0.020021,0.035474,0.102513
132,1.1,0.022686,0.032534,0.147777,0.029632,0.039532,0.265641,0.026067,0.037041,0.21426,0.024498,0.033042,0.165642,0.022434,0.038243,0.049469,0.020026,0.035472,0.102516
