Frame,Time,Rigid Body 1 X,Rigid Body 1 Y,Rigid Body 1 Z,Rigid Body 2 X,Rigid Body 2 Y,Rigid Body 2 Z,Rigid Body 3 X,Rigid Body 3 Y,Rigid Body 3 Z,Rigid Body 4 X,Rigid Body 4 Y,Rigid Body 4 Z
6973,58.108333,0.023316,0.061039,0.150523,0.011741,0.062765,0.253621,0.019211,0.065015,0.03133,0.021541,0.063879,0.125691
6974,58.116667,0.023456,0.061141,0.150361,0.011637,0.062807,0.254316,0.019378,0.06495,0.030749,0.02149,0.064094,0.125624
6975,58.125,0.023469,0.061166,0.150467,0.011723,0.062892,0.254937,0.01936,0.064954,0.030418,0.021738,0.064054,0.125291
6976,58.133333,0.023382,0.061123,0.150625,0.012294,0.062887,0.254552,0.019236,0.064984,0.03065,0.022043,0.063918,0.125442
6977,58.141667,0.023448,0.061152,0.150609,0.012879,0.062861,0.253875,0.019305,0.064932,0.031238,0.021949,0.063952,0.125723
6978,58.15,0.023335,0.06121,0.150726,0.013181,0.062839,0.253696,0.019457,0.065005,0.031556,0.021861,0.063917,0.125783
6979,58.158333,0.023236,0.061121,0.150854,0.013402,0.062731,0.253856,0.019459,0.065086,0.03161,0.021851,0.063829,0.125794
6980,58.166667,0.023139,0.061062,0.150939,0.013692,0.06267,0.253817,0.019405,0.065006,0.031639,0.021739,0.063771,0.12586
6981,58.175,0.023154,0.061177,0.150728,0.013666,0.062785,0.254081,0.019498,0.064927,0.031343,0.02166,0.064006,0.126042
6982,58.183333,0.023279,0.061246,0.15074,0.013518,0.062815,0.254915,0.01956,0.064903,0.030802,0.021691,0.064053,0.125681
6983,58.191667,0.023124,0.061249,0.150901,0.013821,0.06281,0.255018,0.019471,0.064941,0.030714,0.022033,0.063913,0.12562
6984,58.2,0.023139,0.061199,0.15095,0.014368,0.062738,0.254366,0.019429,0.064903,0.031267,0.022089,0.063867,0.12587
6985,58.208333,0.023154,0.061241,0.151021,0.014691,0.062811,0.253894,0.019525,0.064902,0.031705,0.021975,0.063896,0.126083
6986,58.216667,0.023092,0.061227,0.15116,0.01482,0.062815,0.25381,0.019555,0.065009,0.031879,0.021972,0.063854,0.126133
6987,58.225,0.023001,0.061159,0.151238,0.015015,0.062691,0.253856,0.019532,0.064983,0.031916,0.021969,0.06378,0.12615
6988,58.233333,0.022932,0.061228,0.151153,0.01517,0.062713,0.253816,0.019532,0.064931,0.031893,0.02185,0.063852,0.126268
6989,58.241667,0.023076,0.061296,0.150995,0.015011,0.062774,0.254525,0.019601,0.064903,0.031266,0.021824,0.064063,0.126215
6990,58.25,0.023062,0.061339,0.151087,0.015114,0.062774,0.255118,0.019563,0.064876,0.030874,0.022065,0.063928,0.12579
6991,58.258333,0.022942,0.061317,0.151188,0.015648,0.062645,0.254752,0.019496,0.064892,0.0311,0.022297,0.063857,0.125957
6992,58.266667,0.022976,0.061323,0.151175,0.016183,0.062759,0.254104,0.019575,0.06485,0.031715,0.022198,0.063879,0.126187
6993,58.275,0.022953,0.061309,0.151344,0.016477,0.062913,0.253691,0.019653,0.064915,0.032014,0.022103,0.063868,0.126354
6994,58.283333,0.02289,0.061231,0.151398,0.016704,0.062869,0.253712,0.019633,0.064986,0.032093,0.022127,0.063792,0.126343
6995,58.291667,0.022755,0.061248,0.151462,0.016987,0.062661,0.253736,0.019584,0.064916,0.032094,0.022049,0.063774,0.126356
6996,58.3,0.022783,0.061356,0.151223,0.017022,0.062671,0.25404,0.019597,0.064909,0.031776,0.022001,0.063964,0.126496
6997,58.308333,0.02293,0.061379,0.151206,0.016938,0.062704,0.254804,0.019598,0.06486,0.031147,0.022081,0.064033,0.126107
6998,58.316667,0.022762,0.061434,0.151295,0.017214,0.062668,0.254847,0.019547,0.06484,0.03099,0.022382,0.063841,0.125984
6999,58.325,0.022704,0.0614,0.151287,0.0177,0.062634,0.254187,0.019608,0.064825,0.031557,0.022358,0.063848,0.12618
7000,58.333333,0.022724,0.061396,0.151366,0.018035,0.062815,0.25367,0.019737,0.064866,0.031997,0.022171,0.063868,0.126405
7001,58.341667,0.022754,0.06133,0.151482,0.018208,0.06287,0.253493,0.019766,0.064962,0.03216,0.022171,0.063797,0.126442
7002,58.35,0.02269,0.061299,0.151524,0.01838,0.062719,0.253552,0.019712,0.06494,0.032192,0.022193,0.063766,0.126439
7003,58.358333,0.022594,0.061378,0.151461,0.01848,0.062646,0.253568,0.019647,0.064884,0.032143,0.022137,0.063832,0.12654
7004,58.366667,0.022813,0.061439,0.151271,0.018362,0.062706,0.254254,0.019649,0.064876,0.031479,0.022152,0.064028,0.126485
7005,58.375,0.022776,0.061516,0.151372,0.018426,0.062715,0.25483,0.01958,0.064821,0.031075,0.022382,0.063928,0.126061
7006,58.383333,0.022518,0.061571,0.151434,0.018753,0.062555,0.254415,0.019578,0.064813,0.031339,0.022547,0.063847,0.126231
7007,58.391667,0.022538,0.061504,0.151426,0.019014,0.062671,0.253801,0.019724,0.064803,0.031964,0.022364,0.063872,0.126454
7008,58.4,0.022638,0.061435,0.151591,0.019144,0.062838,0.253428,0.019827,0.064917,0.032227,0.022276,0.063809,0.126605
7009,58.408333,0.02262,0.061372,0.151617,0.019285,0.062753,0.253484,0.01981,0.064969,0.032325,0.022317,0.063761,0.12656
7010,58.416667,0.022483,0.061422,0.151677,0.019482,0.062626,0.253443,0.019701,0.064901,0.032314,0.022236,0.063757,0.126577
7011,58.425,0.022562,0.061508,0.151412,0.01943,0.06273,0.253776,0.019637,0.064902,0.031952,0.022216,0.063935,0.126713
7012,58.433333,0.022712,0.061559,0.151435,0.019337,0.062713,0.254578,0.019581,0.064857,0.031311,0.022304,0.064001,0.126332
7013,58.441667,0.022401,0.061664,0.151559,0.019595,0.062729,0.254639,0.019512,0.064811,0.031219,0.022551,0.06385,0.126253
7014,58.45,0.02229,0.061643,0.151531,0.019887,0.062651,0.254005,0.019569,0.064792,0.031851,0.022421,0.063854,0.126488
7015,58.458333,0.022367,0.061596,0.15164,0.020096,0.062813,0.253507,0.01967,0.064914,0.032299,0.022218,0.063834,0.126721
7016,58.466667,0.022442,0.061494,0.151725,0.020253,0.062829,0.253413,0.01967,0.065017,0.032433,0.022279,0.063782,0.126722
7017,58.475,0.022418,0.061488,0.151762,0.020439,0.062681,0.253476,0.019617,0.064942,0.032396,0.022334,0.063744,0.126688
7018,58.483333,0.022387,0.061549,0.151689,0.020574,0.062677,0.253471,0.019561,0.064896,0.032331,0.022317,0.063821,0.126775
7019,58.491667,0.022643,0.061597,0.151508,0.020532,0.062789,0.254139,0.019577,0.064914,0.031698,0.022379,0.06401,0.126718
7020,58.5,0.022574,0.061682,0.151637,0.020596,0.062823,0.254689,0.019574,0.064825,0.031293,0.022592,0.063912,0.126303
7021,58.508333,0.022269,0.06171,0.151677,0.020855,0.062707,0.254261,0.019592,0.064781,0.031587,0.022691,0.063839,0.126467
7022,58.516667,0.022279,0.061671,0.151651,0.021102,0.06281,0.25367,0.019679,0.064822,0.032211,0.022438,0.063836,0.12671
7023,58.525,0.022368,0.061597,0.151793,0.021255,0.062843,0.253396,0.019707,0.064974,0.03246,0.02236,0.063796,0.126837
7024,58.533333,0.022387,0.061552,0.151826,0.021393,0.062737,0.253472,0.019663,0.06499,0.032494,0.022434,0.063731,0.126773
7025,58.541667,0.022298,0.061586,0.151879,0.021575,0.06268,0.253414,0.019574,0.064887,0.032471,0.022421,0.063721,0.126786
7026,58.55,0.022468,0.06164,0.151615,0.021524,0.062747,0.253755,0.019523,0.064911,0.03214,0.022457,0.063915,0.126913
7027,58.558333,0.02267,0.061688,0.151651,0.021486,0.062833,0.254509,0.019504,0.064855,0.03149,0.022584,0.063977,0.126539
7028,58.566667,0.022366,0.061795,0.151754,0.0217,0.062865,0.254532,0.019502,0.064803,0.031406,0.022837,0.063838,0.126417
7029,58.575,0.022222,0.06183,0.151703,0.02192,0.062807,0.253879,0.019578,0.064787,0.032017,0.022688,0.063842,0.126655
7030,58.583333,0.022285,0.061705,0.151775,0.022099,0.062887,0.253443,0.019676,0.064896,0.032434,0.022488,0.063807,0.126867
7031,58.591667,0.022369,0.061655,0.151854,0.022242,0.062873,0.253423,0.019702,0.064982,0.03253,0.022516,0.063749,0.126855
7032,58.6,0.022306,0.061662,0.151908,0.02242,0.062774,0.253474,0.01967,0.064913,0.032505,0.022576,0.063702,0.12682
7033,58.608333,0.022281,0.061707,0.151819,0.022449,0.062732,0.25346,0.019618,0.064878,0.032495,0.022544,0.063776,0.126912
7034,58.616667,0.022561,0.061746,0.151643,0.022382,0.062852,0.254086,0.019614,0.064901,0.031863,0.022601,0.063976,0.12687
7035,58.625,0.022531,0.061866,0.151757,0.022475,0.062949,0.254571,0.019605,0.064824,0.03145,0.022824,0.063896,0.126446
7036,58.633333,0.0222,0.061901,0.151803,0.022721,0.062854,0.254182,0.019616,0.064775,0.031741,0.022911,0.06383,0.126589
7037,58.641667,0.022195,0.061843,0.151768,0.022953,0.062911,0.253604,0.019735,0.064802,0.032346,0.022682,0.063833,0.126836
7038,58.65,0.022297,0.061752,0.1519,0.023089,0.062949,0.2534,0.019786,0.064941,0.032572,0.022575,0.063758,0.126959
7039,58.658333,0.022317,0.061694,0.151954,0.023249,0.062874,0.2535,0.019779,0.064953,0.032622,0.022629,0.0637,0.126924
7040,58.666667,0.022189,0.061697,0.152038,0.023381,0.062776,0.253494,0.019718,0.064874,0.032625,0.022617,0.063694,0.126952
7041,58.675,0.022347,0.06175,0.151784,0.023343,0.062901,0.253847,0.019701,0.064885,0.03232,0.022625,0.063876,0.127083
7042,58.683333,0.022603,0.061823,0.15181,0.023309,0.062935,0.254577,0.019705,0.06483,0.031686,0.022766,0.063941,0.126722
7043,58.691667,0.02234,0.061951,0.151897,0.023521,0.062982,0.254552,0.019722,0.064804,0.031616,0.023043,0.063814,0.126606
7044,58.7,0.022186,0.06195,0.151884,0.023782,0.063003,0.253907,0.019797,0.064759,0.032199,0.022939,0.063851,0.126813
7045,58.708333,0.022249,0.061832,0.151957,0.023876,0.063085,0.253463,0.019893,0.064841,0.032581,0.022754,0.063802,0.127022
7046,58.716667,0.022331,0.06176,0.152029,0.023962,0.063049,0.253504,0.019934,0.06492,0.032678,0.022743,0.063702,0.127032
7047,58.725,0.022228,0.061712,0.152098,0.024124,0.062926,0.253594,0.019906,0.064879,0.032705,0.022738,0.063672,0.127031
7048,58.733333,0.022166,0.061794,0.152025,0.024132,0.062944,0.253611,0.019856,0.064856,0.032695,0.022693,0.063764,0.127135
7049,58.741667,0.02248,0.061867,0.151852,0.024046,0.063032,0.254299,0.019865,0.064848,0.032039,0.022738,0.063954,0.127083
7050,58.75,0.02246,0.061943,0.151965,0.024143,0.063068,0.254773,0.01987,0.064802,0.031638,0.022996,0.063852,0.126685
7051,58.758333,0.0222,0.062052,0.151979,0.024333,0.062999,0.254244,0.019853,0.064743,0.03195,0.023122,0.063822,0.126802
7052,58.766667,0.022183,0.061973,0.151915,0.024445,0.063088,0.25366,0.02,0.064772,0.032506,0.022925,0.063858,0.126992
7053,58.775,0.022238,0.061819,0.152065,0.024546,0.063173,0.253445,0.020059,0.064898,0.032654,0.022813,0.063754,0.127072
7054,58.783333,0.022231,0.061772,0.152088,0.024733,0.063054,0.253595,0.02006,0.0649,0.03271,0.022819,0.063678,0.127048
7055,58.791667,0.022096,0.061798,0.152167,0.024877,0.062961,0.253583,0.019989,0.064829,0.03276,0.022773,0.063664,0.127106
7056,58.8,0.022253,0.061801,0.151932,0.024817,0.063097,0.253932,0.019996,0.064878,0.032464,0.022766,0.063855,0.127244
7057,58.808333,0.022525,0.061884,0.151969,0.024821,0.06314,0.254677,0.020023,0.064827,0.031809,0.022919,0.063927,0.126888
7058,58.816667,0.022316,0.06208,0.15204,0.025023,0.063121,0.254572,0.02,0.064763,0.031759,0.023233,0.063806,0.126768
7059,58.825,0.022185,0.062101,0.151962,0.025204,0.063056,0.253914,0.020067,0.06473,0.032326,0.023149,0.06388,0.126943
7060,58.833333,0.022205,0.061949,0.152026,0.025298,0.063124,0.253547,0.020147,0.064833,0.032627,0.022971,0.063821,0.127078
7061,58.841667,0.022262,0.061879,0.152097,0.025441,0.063103,0.253589,0.020187,0.064905,0.032679,0.022927,0.063717,0.127061
7062,58.85,0.022122,0.061786,0.152151,0.025594,0.062987,0.253652,0.020161,0.064843,0.032741,0.022899,0.063667,0.127097
7063,58.858333,0.022084,0.061838,0.15209,0.025574,0.063008,0.253648,0.02011,0.06485,0.032783,0.022816,0.063728,0.12721
7064,58.866667,0.0224,0.061893,0.151935,0.025462,0.063127,0.254345,0.02014,0.06487,0.032149,0.022865,0.06393,0.127177
7065,58.875,0.022433,0.062018,0.152063,0.025544,0.063203,0.254755,0.020151,0.064787,0.031759,0.023161,0.063855,0.126783
7066,58.883333,0.022179,0.062138,0.152048,0.02567,0.063138,0.254192,0.020149,0.064731,0.032057,0.023318,0.063843,0.126902
7067,58.891667,0.022162,0.06212,0.151966,0.025698,0.063153,0.253674,0.020231,0.064759,0.032556,0.023135,0.063912,0.127039
7068,58.9,0.02224,0.062016,0.152092,0.025762,0.063182,0.253544,0.020294,0.064889,0.032643,0.023035,0.063787,0.127068
7069,58.908333,0.022185,0.061873,0.152121,0.025908,0.063128,0.253654,0.020328,0.06488,0.032712,0.022993,0.063699,0.127059
7070,58.916667,0.022015,0.061863,0.152178,0.025976,0.063057,0.253588,0.020278,0.064816,0.032806,0.022892,0.063661,0.127148
7071,58.925,0.022182,0.061923,0.151939,0.025893,0.063177,0.253989,0.020271,0.064867,0.032532,0.022864,0.063844,0.127281
7072,58.933333,0.022423,0.061969,0.152025,0.025887,0.063254,0.25475,0.020301,0.064799,0.031862,0.023017,0.063928,0.126937
7073,58.941667,0.022231,0.062143,0.152061,0.025966,0.063271,0.254541,0.020267,0.064726,0.031821,0.023355,0.063828,0.126822
7074,58.95,0.02214,0.062196,0.151932,0.026031,0.063202,0.253893,0.0203,0.064703,0.032349,0.023298,0.063909,0.126958
7075,58.958333,0.022168,0.062159,0.151993,0.0261,0.063226,0.253558,0.020368,0.064831,0.032563,0.023156,0.063858,0.127021
7076,58.966667,0.022193,0.062049,0.152027,0.026241,0.063206,0.253603,0.020445,0.064872,0.032599,0.023066,0.063755,0.126972
7077,58.975,0.022045,0.061943,0.152069,0.026391,0.063132,0.253594,0.020456,0.064797,0.032678,0.022982,0.063677,0.12704
7078,58.983333,0.022004,0.061966,0.152008,0.026403,0.063191,0.253631,0.020421,0.064831,0.03275,0.022888,0.063737,0.127182
7079,58.991667,0.022306,0.062008,0.151914,0.026366,0.063244,0.254416,0.020462,0.064847,0.032092,0.02293,0.063925,0.127153
7080,59,0.022285,0.062121,0.152046,0.026429,0.063327,0.254737,0.020467,0.06472,0.031743,0.023228,0.063859,0.126789
7081,59.008333,0.022078,0.062257,0.15199,0.026471,0.063227,0.25421,0.020442,0.064668,0.032067,0.023393,0.063879,0.126904
7082,59.016667,0.022082,0.062281,0.151923,0.026526,0.063248,0.253669,0.020519,0.064766,0.032476,0.023258,0.063921,0.127004
7083,59.025,0.022103,0.062206,0.152001,0.026605,0.063246,0.253558,0.020624,0.06486,0.032542,0.02315,0.063835,0.126976
7084,59.033333,0.022049,0.062096,0.152003,0.026753,0.063197,0.253602,0.020699,0.064806,0.032589,0.023057,0.063739,0.126968
7085,59.041667,0.021905,0.062063,0.152032,0.026809,0.06314,0.253525,0.020669,0.064754,0.032716,0.022945,0.063659,0.127061
7086,59.05,0.022081,0.062034,0.151848,0.026774,0.063263,0.253957,0.02068,0.06485,0.032449,0.022907,0.063834,0.127215
7087,59.058333,0.022302,0.062123,0.151947,0.026801,0.063365,0.254667,0.020695,0.064753,0.031807,0.023062,0.063897,0.1269
7088,59.066667,0.022082,0.062262,0.151997,0.026856,0.063425,0.254508,0.020657,0.064669,0.031799,0.023391,0.063833,0.126808
7089,59.075,0.022017,0.062326,0.151906,0.026856,0.063282,0.25388,0.020693,0.064671,0.032289,0.023363,0.063915,0.126952
7090,59.083333,0.022054,0.062323,0.15194,0.026887,0.063242,0.25363,0.020782,0.064777,0.032502,0.023265,0.063878,0.12699
7091,59.091667,0.022061,0.062276,0.151957,0.02701,0.063211,0.253656,0.020899,0.064806,0.032541,0.023185,0.063806,0.126928
7092,59.1,0.02195,0.062206,0.151973,0.027109,0.063167,0.253596,0.020949,0.064729,0.032609,0.023088,0.063715,0.126977
7093,59.108333,0.021927,0.062174,0.151888,0.027078,0.06321,0.253619,0.020929,0.064759,0.032681,0.02298,0.063743,0.127109
7094,59.116667,0.022181,0.062081,0.151823,0.027093,0.063326,0.25433,0.020951,0.064785,0.032041,0.023009,0.063891,0.127103
7095,59.125,0.022146,0.062218,0.151936,0.027186,0.063504,0.254651,0.020938,0.064675,0.031679,0.023284,0.063846,0.126741
7096,59.133333,0.021949,0.062399,0.151912,0.027211,0.063409,0.254141,0.020895,0.064613,0.031988,0.023443,0.063874,0.126854
7097,59.141667,0.021955,0.062415,0.15183,0.027191,0.063314,0.253653,0.020971,0.06465,0.032405,0.023332,0.063914,0.126962
7098,59.15,0.021952,0.062394,0.151877,0.027285,0.063223,0.253604,0.021093,0.064763,0.032459,0.023247,0.063864,0.126909
7099,59.158333,0.021885,0.062301,0.151891,0.027454,0.063173,0.253623,0.021195,0.064737,0.032496,0.023159,0.063796,0.126868
7100,59.166667,0.021766,0.062249,0.15189,0.027477,0.063166,0.253485,0.021235,0.064707,0.032606,0.023048,0.063711,0.12695
7101,59.175,0.021935,0.062204,0.151691,0.027412,0.063281,0.253882,0.02124,0.064784,0.032354,0.022988,0.063843,0.127096
7102,59.183333,0.022132,0.062218,0.151785,0.027496,0.063443,0.25455,0.021289,0.064735,0.031702,0.023109,0.063877,0.126806
7103,59.191667,0.021889,0.062361,0.15187,0.0276,0.063519,0.254406,0.021239,0.064646,0.031702,0.023418,0.06384,0.126713
7104,59.2,0.021822,0.06244,0.151819,0.027565,0.063384,0.253775,0.021284,0.064615,0.032192,0.023404,0.063909,0.126886
7105,59.208333,0.021837,0.062488,0.151816,0.027562,0.063323,0.253522,0.021374,0.064697,0.032443,0.023303,0.063891,0.126939
7106,59.216667,0.021785,0.062442,0.151863,0.027701,0.063237,0.253579,0.021511,0.064764,0.032463,0.023225,0.063866,0.126855
7107,59.225,0.021686,0.062393,0.151853,0.027808,0.06318,0.253508,0.02159,0.064691,0.032526,0.023127,0.063778,0.12688
7108,59.233333,0.02166,0.062386,0.151758,0.027738,0.06324,0.253492,0.021598,0.064688,0.032581,0.02302,0.063808,0.126986
7109,59.241667,0.021934,0.062352,0.15165,0.027743,0.063355,0.254193,0.021654,0.064726,0.031937,0.023027,0.063926,0.126972
7110,59.25,0.021893,0.062366,0.151783,0.027874,0.063494,0.254505,0.021674,0.06459,0.031579,0.02327,0.06387,0.126626
7111,59.258333,0.02168,0.06249,0.151774,0.02792,0.063419,0.25399,0.021677,0.064526,0.031865,0.023444,0.063872,0.126742
7112,59.266667,0.021716,0.062527,0.151703,0.027891,0.06334,0.253475,0.021771,0.064588,0.032308,0.023361,0.063896,0.126857
7113,59.275,0.021664,0.06252,0.151768,0.027922,0.063278,0.253397,0.021887,0.064699,0.032361,0.023279,0.063858,0.126834
7114,59.283333,0.02156,0.062461,0.151781,0.028057,0.063218,0.253413,0.022001,0.064674,0.032415,0.023165,0.06381,0.126796
7115,59.291667,0.021391,0.062392,0.151793,0.028068,0.063195,0.253297,0.022053,0.064615,0.032523,0.023029,0.063736,0.126869
7116,59.3,0.021483,0.062333,0.15162,0.028016,0.063299,0.253676,0.022091,0.064643,0.03226,0.022947,0.063884,0.127025
7117,59.308333,0.021527,0.062258,0.151761,0.028104,0.063425,0.254347,0.022178,0.064561,0.03161,0.023002,0.063912,0.126744
7118,59.316667,0.02101,0.062263,0.151863,0.028219,0.063496,0.254176,0.022243,0.064469,0.031596,0.023134,0.063816,0.126703
7119,59.325,0.020506,0.062189,0.151808,0.028185,0.063364,0.253483,0.022334,0.064456,0.032078,0.022853,0.063776,0.126895
7120,59.333333,0.020076,0.062262,0.151774,0.028132,0.063339,0.253191,0.022495,0.064629,0.032377,0.022362,0.063735,0.126969
7121,59.341667,0.019701,0.062301,0.151847,0.028139,0.063311,0.253162,0.022641,0.064833,0.032495,0.021912,0.063699,0.126916
7122,59.35,0.019232,0.062308,0.151903,0.02806,0.063283,0.253079,0.022675,0.064873,0.032672,0.02153,0.06371,0.126973
7123,59.358333,0.018785,0.062344,0.151845,0.02791,0.063361,0.253113,0.022712,0.064803,0.032746,0.021088,0.063816,0.127125
7124,59.366667,0.018568,0.062376,0.151861,0.027945,0.06346,0.253855,0.022869,0.06475,0.032125,0.020772,0.064117,0.127205
7125,59.375,0.018178,0.062485,0.152017,0.028087,0.063625,0.25429,0.022945,0.064548,0.031881,0.020691,0.064076,0.126901
7126,59.383333,0.017798,0.062525,0.152059,0.027907,0.063583,0.25372,0.022857,0.064494,0.032198,0.020721,0.063924,0.127101
7127,59.391667,0.017778,0.062512,0.151982,0.027737,0.063537,0.253096,0.02276,0.064748,0.032716,0.020456,0.063924,0.127254
7128,59.4,0.017723,0.062581,0.152083,0.027807,0.063521,0.252851,0.022891,0.064948,0.032888,0.020298,0.063991,0.127212
7129,59.408333,0.017541,0.062442,0.152128,0.027889,0.063403,0.252699,0.023036,0.064883,0.032923,0.020212,0.063998,0.127152
7130,59.416667,0.017279,0.062398,0.152054,0.027819,0.063398,0.252502,0.023153,0.064724,0.032903,0.02005,0.063925,0.12714
7131,59.425,0.017243,0.062486,0.151844,0.027771,0.063543,0.252729,0.023344,0.064717,0.032574,0.019996,0.064123,0.127228
7132,59.433333,0.017185,0.06253,0.151932,0.027872,0.063653,0.253299,0.02357,0.064564,0.03193,0.020054,0.064272,0.126884
7133,59.441667,0.016897,0.062603,0.151882,0.027825,0.063737,0.253117,0.023627,0.064351,0.031811,0.020141,0.064089,0.126798
7134,59.45,0.016794,0.06246,0.151806,0.02769,0.063687,0.252522,0.023602,0.064516,0.032334,0.019985,0.064014,0.126931
7135,59.458333,0.016693,0.062503,0.151779,0.027756,0.063656,0.252288,0.02371,0.064749,0.032616,0.019711,0.064106,0.126934
7136,59.466667,0.016567,0.062556,0.15179,0.027838,0.06355,0.252273,0.023838,0.064719,0.03268,0.019515,0.064079,0.126874
7137,59.475,0.016373,0.062494,0.151815,0.027865,0.063457,0.252223,0.023855,0.064569,0.032678,0.019374,0.064034,0.126904
7138,59.483333,0.016292,0.062512,0.151759,0.027803,0.06353,0.252227,0.023807,0.064583,0.032728,0.019266,0.064098,0.127003
7139,59.491667,0.016328,0.062601,0.151739,0.027883,0.063659,0.252858,0.02385,0.064631,0.03213,0.019261,0.064322,0.127011
7140,59.5,0.016088,0.062643,0.15188,0.027921,0.063823,0.253152,0.023881,0.064389,0.031826,0.019302,0.064283,0.12674
7141,59.508333,0.015852,0.062526,0.151877,0.027751,0.063829,0.252688,0.023726,0.064376,0.032114,0.019304,0.064102,0.12696
7142,59.516667,0.015786,0.062511,0.151803,0.02772,0.063801,0.252259,0.023612,0.064689,0.032644,0.019053,0.064091,0.127032
7143,59.525,0.015648,0.062546,0.151845,0.027906,0.063719,0.252164,0.023654,0.06484,0.032784,0.01878,0.064173,0.127003
